player.id,season,numTeams,rank,team.allStarStatus,team.id,team.name,team.link,team.season,team.venue.id,team.venue.name,team.venue.link,team.teamCode,team.fileCode,team.abbreviation,team.teamName,team.locationName,team.firstYearOfPlay,team.league.id,team.league.name,team.league.link,team.sport.id,team.sport.link,team.sport.name,team.shortName,team.parentOrgName,team.parentOrgId,team.franchiseName,team.clubName,team.active,player.fullName,player.link,player.firstName,player.lastName,player.birthDate,player.currentAge,player.birthCity,player.birthCountry,player.active,player.primaryPosition.code,player.primaryPosition.name,player.primaryPosition.type,player.primaryPosition.abbreviation,player.useName,player.useLastName,player.middleName,player.boxscoreName,player.gender,player.nameMatrilineal,player.isPlayer,player.isVerified,player.batSide.code,player.batSide.description,player.pitchHand.code,player.pitchHand.description,player.nameFirstLast,player.nameSlug,player.firstLastName,player.lastFirstName,player.lastInitName,player.initLastName,player.fullFMLName,player.fullLFMName,league.id,league.name,league.link,sport.id,sport.link,sport.abbreviation,position.code,position.name,position.type,position.abbreviation,player.height,player.weight,player.strikeZoneTop,player.strikeZoneBottom,player.nickName,player.primaryNumber,player.mlbDebutDate,player.birthStateProvince,player.draftYear,player.pronunciation,player.lastPlayedDate,player.nameTitle,player.nameSuffix
517448,2023,1,80,N,695,Leones del Caracas,/api/v1/teams/695,2023,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,true,Wilfredo Boscan,/api/v1/people/517448,Wilfredo,Boscan,1989-10-26,34,Maracaibo,Venezuela,true,1,Pitcher,Pitcher,P,Wilfredo,Boscan,Jose,"Boscan, W",M,Fernandez,true,true,R,Right,R,Right,Wilfredo Boscan,wilfredo-boscan-517448,Wilfredo Boscan,"Boscan, Wilfredo","Boscan, W",W Boscan,Wilfredo Jose Boscan,"Boscan, Wilfredo Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",228,3.467,1.589,,,2016-05-19,,,,,,
670109,2023,1,64,N,693,Cardenales de Lara,/api/v1/teams/693,2023,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,true,Jacob Bosiokovic,/api/v1/people/670109,Jacob,Bosiokovic,1993-12-21,30,Delaware,USA,true,1,Pitcher,Pitcher,P,Jacob,Bosiokovic,,Bosiokovic,M,,true,false,R,Right,R,Right,Jacob Bosiokovic,jacob-bosiokovic-670109,Jacob Bosiokovic,"Bosiokovic, Jacob","Bosiokovic, J",J Bosiokovic,Jacob Bosiokovic,"Bosiokovic, Jacob",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 5""",240,3.575,1.681,,71,,OH,2016,bo-see-OH-co-vic,,,
689337,2023,1,61,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Kaleb Bowman,/api/v1/people/689337,Kaleb,Bowman,1997-05-22,27,Round Hill,USA,true,1,Pitcher,Pitcher,P,Kaleb,Bowman,Alexander,Bowman,M,,true,true,R,Right,R,Right,Kaleb Bowman,kaleb-bowman-689337,Kaleb Bowman,"Bowman, Kaleb","Bowman, K",K Bowman,Kaleb Alexander Bowman,"Bowman, Kaleb Alexander",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",195,3.411,1.565,,36,,VA,2019,,,,
611093,2023,1,19,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Silvino Bracho,/api/v1/people/611093,Silvino,Bracho,1992-07-17,32,Maracaibo,Venezuela,true,1,Pitcher,Pitcher,P,Silvino,Bracho,,Bracho,M,Saavedra,true,true,R,Right,R,Right,Silvino Bracho,silvino-bracho-611093,Silvino Bracho,"Bracho, Silvino","Bracho, S",S Bracho,Silvino Bracho,"Bracho, Silvino",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"5' 10""",190,3.301,1.504,Braaach,69,2015-08-30,,,sil-VEE-noh BRAH-choh,,,
620978,2023,1,195,N,694,Caribes de Anzoategui,/api/v1/teams/694,2023,3030,Estadio Alfonso Carrasquel,/api/v1/venues/3030,ori,t694,ORI,Caribes,Puerto La Cruz,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caribes,Office of the Commissioner,11,Caribes,Caribes,true,Liarvis Breto,/api/v1/people/620978,Liarvis,Breto,1993-04-10,31,Carabobo,Venezuela,true,1,Pitcher,Pitcher,P,Liarvis,Breto,Jose,Breto,M,,true,false,L,Left,L,Left,Liarvis Breto,liarvis-breto-620978,Liarvis Breto,"Breto, Liarvis","Breto, L",L Breto,Liarvis Jose Breto,"Breto, Liarvis Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"5' 11""",175,3.319,1.513,,,,,,,,,
669993,2023,1,20,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Raul Brito,/api/v1/people/669993,Raul,Brito,1997-05-23,27,Licey,Dominican Republic,true,1,Pitcher,Pitcher,P,Raul,Brito,Adolfo,"Brito, R",M,Cruceta,true,false,R,Right,R,Right,Raul Brito,raul-brito-669993,Raul Brito,"Brito, Raul","Brito, R",R Brito,Raul Adolfo Brito,"Brito, Raul Adolfo",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",180,3.411,1.565,,86,,,,,,,
695870,2023,1,120,N,694,Caribes de Anzoategui,/api/v1/teams/694,2023,3030,Estadio Alfonso Carrasquel,/api/v1/venues/3030,ori,t694,ORI,Caribes,Puerto La Cruz,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caribes,Office of the Commissioner,11,Caribes,Caribes,true,Richard Brito,/api/v1/people/695870,Richard,Brito,1998-11-05,25,Caracas,Venezuela,true,1,Pitcher,Pitcher,P,Richard,Brito,Alejandro,Brito,M,Ramirez,true,true,R,Right,R,Right,Richard Brito,richard-brito-695870,Richard Brito,"Brito, Richard","Brito, R",R Brito,Richard Alejandro Brito,"Brito, Richard Alejandro",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 4""",190,3.549,1.627,,,,,,,,,
674289,2023,1,222,N,694,Caribes de Anzoategui,/api/v1/teams/694,2023,3030,Estadio Alfonso Carrasquel,/api/v1/venues/3030,ori,t694,ORI,Caribes,Puerto La Cruz,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caribes,Office of the Commissioner,11,Caribes,Caribes,true,Manuel Cachutt,/api/v1/people/674289,Manuel,Cachutt,1997-06-07,27,Ciudad Bolivar,Venezuela,true,1,Pitcher,Pitcher,P,Manuel,Cachutt,Jesus,Cachutt,M,Moreno,true,true,R,Right,R,Right,Manuel Cachutt,manuel-cachutt-674289,Manuel Cachutt,"Cachutt, Manuel","Cachutt, M",M Cachutt,Manuel Jesus Cachutt,"Cachutt, Manuel Jesus",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",185,3.371,1.535,,53,,,,,,,
599998,2023,1,30,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Leonel Campos,/api/v1/people/599998,Leonel,Campos,1987-07-17,37,Valera,Venezuela,false,1,Pitcher,Pitcher,P,Leonel,Campos,Enrique,"Campos, L",M,Linares,true,true,R,Right,R,Right,Leonel Campos,leonel-campos-599998,Leonel Campos,"Campos, Leonel","Campos, L",L Campos,Leonel Enrique Campos,"Campos, Leonel Enrique",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",215,3.467,1.589,,57,2014-09-03,,,LIE-oh-nel CAMP-os,2017-09-20,,
668560,2023,1,156,N,694,Caribes de Anzoategui,/api/v1/teams/694,2023,3030,Estadio Alfonso Carrasquel,/api/v1/venues/3030,ori,t694,ORI,Caribes,Puerto La Cruz,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caribes,Office of the Commissioner,11,Caribes,Caribes,true,Yeizo Campos,/api/v1/people/668560,Yeizo,Campos,1996-04-29,28,Barcelona,Venezuela,true,1,Pitcher,Pitcher,P,Yeizo,Campos,Jose,"Campos, Y",M,Mayorga,true,true,R,Right,R,Right,Yeizo Campos,yeizo-campos-668560,Yeizo Campos,"Campos, Yeizo","Campos, Y",Y Campos,Yeizo Jose Campos,"Campos, Yeizo Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"5' 11""",175,3.319,1.513,,,,,,,,,
553883,2023,1,38,N,693,Cardenales de Lara,/api/v1/teams/693,2023,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,true,Vicente Campos,/api/v1/people/553883,Jose,Campos,1992-07-27,32,La Guaira,Venezuela,true,1,Pitcher,Pitcher,P,Vicente,Campos,Vicente,"Campos, V",M,Carnota,true,true,R,Right,R,Right,Vicente Campos,vicente-campos-553883,Vicente Campos,"Campos, Vicente","Campos, V",V Campos,Jose Vicente Campos,"Campos, Jose Vicente",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",230,3.49,1.601,,97,2016-08-27,,,CAM-pos,,,
682918,2023,1,142,N,693,Cardenales de Lara,/api/v1/teams/693,2023,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,true,Luis Carrasco,/api/v1/people/682918,Luis,Carrasco,2001-12-19,22,Barquisimeto,Venezuela,true,1,Pitcher,Pitcher,P,Luis,Carrasco,Angel,Carrasco,M,Alvarez,true,true,R,Right,R,Right,Luis Carrasco,luis-carrasco-682918,Luis Carrasco,"Carrasco, Luis","Carrasco, L",L Carrasco,Luis Angel Carrasco,"Carrasco, Luis Angel",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",180,3.411,1.565,,,,,,,,,
624000,2023,1,158,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Francisco Carrillo,/api/v1/people/624000,Francisco,Carrillo,1990-03-15,34,Maracay,Venezuela,true,1,Pitcher,Pitcher,P,Francisco,Carrillo,Javier,"Carrillo, F",M,,true,true,R,Right,R,Right,Francisco Carrillo,francisco-carrillo-624000,Francisco Carrillo,"Carrillo, Francisco","Carrillo, F",F Carrillo,Francisco Javier Carrillo,"Carrillo, Francisco Javier",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",190,3.371,1.535,,,,,,,,,
682769,2023,1,41,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Eiberson Castellano,/api/v1/people/682769,Eiberson,Castellano,2001-05-09,23,Maracaibo,Venezuela,true,1,Pitcher,Pitcher,P,Eiberson,Castellano,Jose,Castellano,M,Carrasquero,true,false,R,Right,R,Right,Eiberson Castellano,eiberson-castellano-682769,Eiberson Castellano,"Castellano, Eiberson","Castellano, E",E Castellano,Eiberson Jose Castellano,"Castellano, Eiberson Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",160,3.49,1.601,,,,,,,,,
692645,2023,1,106,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Ruben Castillo,/api/v1/people/692645,Ruben,Castillo,2001-06-18,23,Guasdualito,Venezuela,true,1,Pitcher,Pitcher,P,Ruben,Castillo,Andres,"Castillo, R",M,Carrizales,true,true,R,Right,R,Right,Ruben Castillo,ruben-castillo-692645,Ruben Castillo,"Castillo, Ruben","Castillo, R",R Castillo,Ruben Andres Castillo,"Castillo, Ruben Andres",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",160,3.411,1.565,,54,,,,,,,
666721,2023,1,44,N,693,Cardenales de Lara,/api/v1/teams/693,2023,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,true,Max Castillo,/api/v1/people/666721,Maximo,Castillo,1999-05-04,25,Caracas,Venezuela,true,1,Pitcher,Pitcher,P,Max,Castillo,Alberto,"Castillo, M",M,Campos,true,false,R,Right,R,Right,Max Castillo,max-castillo-666721,Max Castillo,"Castillo, Max","Castillo, M",M Castillo,Maximo Alberto Castillo,"Castillo, Maximo Alberto",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",280,3.467,1.589,,68,2022-06-19,,,,,,
612792,2023,1,248,N,697,Bravos de Margarita,/api/v1/teams/697,2023,5490,Estadio Forum de La Guaira,/api/v1/venues/5490,mar,t697,MAR,Bravos,Macuto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Margarita,Office of the Commissioner,11,Bravos,Margarita,true,Jesús Castillo,/api/v1/people/612792,Jesús,Castillo,1995-08-27,29,San Felix,Venezuela,false,1,Pitcher,Pitcher,P,Jesús,Castillo,Ronaldo,"Castillo, J",M,Rojas,true,true,R,Right,R,Right,Jesús Castillo,jesus-castillo-612792,Jesús Castillo,"Castillo, Jesús","Castillo, J",J Castillo,Jesús Ronaldo Castillo,"Castillo, Jesús Ronaldo",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",205,3.49,1.601,,,,,,,,,
620454,2023,1,34,N,696,Navegantes del Magallanes,/api/v1/teams/696,2023,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,true,José Castillo,/api/v1/people/620454,José,Castillo,1996-01-10,28,Valencia,Venezuela,true,1,Pitcher,Pitcher,P,José,Castillo,Gregorio,"Castillo, J",M,Tovar,true,true,L,Left,L,Left,José Castillo,jose-castillo-620454,José Castillo,"Castillo, José","Castillo, J",J Castillo,José Gregorio Castillo,"Castillo, José Gregorio",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 6""",252,3.656,1.677,Big Dude,66,2018-06-02,,,,,,
621593,2023,2,228,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Anthony Castro,/api/v1/people/621593,Anthony,Castro,1995-04-13,29,Caracas,Venezuela,true,1,Pitcher,Pitcher,P,Anthony,Castro,Silfredo,"Castro, A",M,,true,false,R,Right,R,Right,Anthony Castro,anthony-castro-621593,Anthony Castro,"Castro, Anthony","Castro, A",A Castro,Anthony Silfredo Castro,"Castro, Anthony Silfredo",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",191,3.467,1.589,,41,2020-07-27,,,,,,
606190,2023,1,32,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Jorgan Cavanerio,/api/v1/people/606190,Jorgan,Cavanerio,1994-08-18,30,Cagua,Venezuela,true,1,Pitcher,Pitcher,P,Jorgan,Cavanerio,Argenis,Cavanerio,M,Parra,true,true,R,Right,R,Right,Jorgan Cavanerio,jorgan-cavanerio-606190,Jorgan Cavanerio,"Cavanerio, Jorgan","Cavanerio, J",J Cavanerio,Jorgan Argenis Cavanerio,"Cavanerio, Jorgan Argenis",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",155,3.411,1.565,,,,,,,,,
622344,2023,1,175,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Luis Cedeno,/api/v1/people/622344,Luis,Cedeno,1994-07-14,30,Puerto La Cruz,Venezuela,false,1,Pitcher,Pitcher,P,Luis,Cedeno,Enrique,"Cedeno, L",M,,true,false,R,Right,R,Right,Luis Cedeno,luis-cedeno-622344,Luis Cedeno,"Cedeno, Luis","Cedeno, L",L Cedeno,Luis Enrique Cedeno,"Cedeno, Luis Enrique",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"5' 11""",154,3.319,1.513,,,,,,,,,
605636,2023,1,210,N,697,Bravos de Margarita,/api/v1/teams/697,2023,5490,Estadio Forum de La Guaira,/api/v1/venues/5490,mar,t697,MAR,Bravos,Macuto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Margarita,Office of the Commissioner,11,Bravos,Margarita,true,Henry Centeno,/api/v1/people/605636,Henry,Centeno,1994-08-24,30,Araya Sucre,Venezuela,true,1,Pitcher,Pitcher,P,Henry,Centeno,Jesus Ysaih,"Centeno, H",M,Gutierrez,true,true,R,Right,R,Right,Henry Centeno,henry-centeno-605636,Henry Centeno,"Centeno, Henry","Centeno, H",H Centeno,Henry Jesus Ysaih Centeno,"Centeno, Henry Jesus Ysaih",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",200,3.467,1.589,,70,,,,,,,
691330,2023,1,1,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Moisés Chace,/api/v1/people/691330,Moises,Chace,2003-06-09,21,La Guaira,Venezuela,true,1,Pitcher,Pitcher,P,Moisés,Chace,Alejandro,Chace,M,Escalona,true,true,R,Right,R,Right,Moisés Chace,moises-chace-691330,Moisés Chace,"Chace, Moisés","Chace, M",M Chace,Moises Alejandro Chace,"Chace, Moises Alejandro",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",213,3.411,1.565,,,,,,,,,
591701,2023,2,119,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Alejandro Chacin,/api/v1/people/591701,David,Chacin,1993-06-24,31,Maracay,Venezuela,true,1,Pitcher,Pitcher,P,Alejandro,Chacin,Alejandro,Chacin,M,Bravo,true,true,R,Right,R,Right,Alejandro Chacin,alejandro-chacin-591701,Alejandro Chacin,"Chacin, Alejandro","Chacin, A",A Chacin,David Alejandro Chacin,"Chacin, David Alejandro",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",204,3.371,1.535,,,2017-08-23,,,,,,
468504,2023,1,55,N,695,Leones del Caracas,/api/v1/teams/695,2023,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,true,Jhoulys Chacín,/api/v1/people/468504,Jhoulys,Chacín,1988-01-07,36,Maracaibo,Venezuela,true,1,Pitcher,Pitcher,P,Jhoulys,Chacín,Jose,Chacín,M,Molina,true,true,R,Right,R,Right,Jhoulys Chacín,jhoulys-chacin-468504,Jhoulys Chacín,"Chacín, Jhoulys","Chacín, J",J Chacín,Jhoulys Jose Chacín,"Chacín, Jhoulys Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",215,3.49,1.601,La Makina,43,2009-07-25,,,joo-LEEZ cha-SEEN,,,
642570,2023,1,106,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Will Changarotty,/api/v1/people/642570,Will,Changarotty,1995-10-19,28,Chiquinquira,Venezuela,true,1,Pitcher,Pitcher,P,Will,Changarotty,Jose,Changarotty,M,Quintero,true,true,R,Right,R,Right,Will Changarotty,will-changarotty-642570,Will Changarotty,"Changarotty, Will","Changarotty, W",W Changarotty,Will Jose Changarotty,"Changarotty, Will Jose",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",165,3.371,1.535,,,,,,,,,
630023,2023,1,31,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Yonny Chirinos,/api/v1/people/630023,Yonny,Chirinos,1993-12-26,30,Bachaquero,Venezuela,true,1,Pitcher,Pitcher,P,Yonny,Chirinos,Enrique,"Chirinos, Y",M,Mejias,true,true,R,Right,R,Right,Yonny Chirinos,yonny-chirinos-630023,Yonny Chirinos,"Chirinos, Yonny","Chirinos, Y",Y Chirinos,Yonny Enrique Chirinos,"Chirinos, Yonny Enrique",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",225,3.467,1.589,Yonito,26,2018-04-01,,,chih-REE-nos,,,
666674,2023,1,191,N,696,Navegantes del Magallanes,/api/v1/teams/696,2023,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,true,Edwar Colina,/api/v1/people/666674,Edwar,Colina,1997-05-03,27,Caracas,Venezuela,true,1,Pitcher,Pitcher,P,Edwar,Colina,Osnel de la Cruz,Colina,M,Orozco,true,false,R,Right,R,Right,Edwar Colina,edwar-colina-666674,Edwar Colina,"Colina, Edwar","Colina, E",E Colina,Edwar Osnel de la Cruz Colina,"Colina, Edwar Osnel de la Cruz",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"5' 11""",240,3.319,1.513,,,2020-09-25,,,coh-LEE-nah,,,
681739,2023,1,154,N,695,Leones del Caracas,/api/v1/teams/695,2023,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,true,Joshua Cornielly,/api/v1/people/681739,Joshua,Cornielly,2001-01-15,23,Caracas,Venezuela,true,1,Pitcher,Pitcher,P,Joshua,Cornielly,Miguel,Cornielly,M,Martinez,true,false,R,Right,R,Right,Joshua Cornielly,joshua-cornielly-681739,Joshua Cornielly,"Cornielly, Joshua","Cornielly, J",J Cornielly,Joshua Miguel Cornielly,"Cornielly, Joshua Miguel",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",175,3.467,1.589,,46,,,,,,,
